sentence1,sentence2,label
Or had he found something he wished to keep to himself? ,Or did he want to keep what he found to himself. ,2
Had a set-to in the Jacks with a trooper.,There was a trooper in the Jacks because he was stationed there.,0
"The other was puffing closed, and his lip was torn, a trickle of blood rising there to drip down his chin.",He wasn't injured at all. ,1
It was obviously locked or bolted on the inside. ,It was locked inside. ,2
"San'doro followed the dagger with his own body, grappling Adrin's legs, lifting, and throwing him hard to the ground.","San'doro followed the dagger's strike with a rough charge, grappling Adrin's legs and throwing him to the ground.",2
What was expected of them that they should have let Helms pour it on maybe serve as butts for a series of practical jokes without raising a finger in their own defense?,It had been expected of them that they would stand up to Helms.,1
Charles Fort said that in a book.  Ser Perth shrugged.,Ser Perth animatedly pointed out what Charles Fort's quote in the book.,1
"Sir Ernest Heavywether, who was famous all over England for the unscrupulous manner in which he bullied witnesses, only asked two questions. ",Sir Ernest Heavywether manipulated the answers of the witnesses.,0
"You don't think they're too close, do you? It would be bad to burn any of them with the rocket blast at this stage of the game.""",If they are too close they could get burned from the rocket blast.,2
"A few minutes later he was in the presence of the man who did not here go by the name of ""Mr. Carter."" There was a frown on his face.","He had been mistaken about this man being ""Mr. Carter.""",0
In this room… .,In this place...,2
"'Just a question,' White said.",White didn't speak.,1
"Tommy continued to sing, addressing the butler affectionately as ""dear old whiskers."" The footman took him by one arm, the butler by the other.",Tommy continued to sing old sea shanties.,0
Ain't no army gonna pull 'em out an' make 'em fight white-man style.,An army is going to pull them out and make them fight white-man style.,1
One thing more. ,That is all.,1
He nodded.,He shook his head no.,1
"San'doro waited near him, his knives still sheathed.",San'doro pressed the attack.,1
"Susan, tell Thorn and Vrenna to move back.","Susan, please tell Vrenna, Renee and Thorn to move back",0
On inquiry she learnt that Tommy had not yet returned.,She learned that Tommy had not yet returned and they feared for his safety. ,0
One was a world of rule and law.,"One world was civilized, and held accountable. ",0
"You got yourself out of a tight place very well, he said gravely.","You've been stuck in a tight place for a very long time, he said gravely. ",1
"'Don't worry, don't worry,' he repeated insistently.",He didn't care if I worried about it or not.,1
The Kal stuck one hand down the front of his trousers.,Kal had one hand down in his pants while grabbing his belt with the other.,0
"They'd gotten the right man for the name, all right.",The name fitted the man.,2
"""That pinto he is a fighter; he likes to fight.","That pinto? Nah, he won't fight. He is a very pacific guy.",1
"There's a very good man in Paris makes a study of these cases but Mrs. Vandemeyer opposed the idea of publicity that might result from such a course.""",Mrs. Vandemeyer does not want the publicity from whatever action may be taken.,2
"I believe in coincidences, you know, he said.",Sometimes things just happen by chance.,0
I had to relearn everything.,"After my motorcycle accident, I had to learn everything again. ",0
The enemy had over three hours' start.,The enemy was nearby.  ,1
" ""In Apache country?""Drew demanded.",Drew asked whether it was in Cree country.,1
We're smart.,We are intelligent.,2
"King's Cross, directed Tuppence.","King's Cross, ordered Tuppence.",2
I can make that work.',That won't work for me.,1
"Now they've got us flanked, they're probably moving to find you.'",Since we're flanked they're probably looking for you.,2
"He was frowning perplexedly, and I drew a deep breath of relief, for the terrible thought that had flashed across my mind was this: that Dr. ",He had a confused frown on his face as an awful thought popped into my head.,2
There have always been such columns connecting the world and the sky.,The columns are necessary.,0
"From higher up the staircase there was a flash, and a bullet grazed Tommy's ear.",Tommy got hit with a pillow from someone downstairs.,1
Maybe magic was working again.,Maybe government was working again.,1
The doctors ridiculed it of course. ,"The doctors made fun of it, obviously.",2
Now the strange commerce and industry of this world were humming again.,"Now everything was back to normal, as if nothing had ever happened.",0
I felt the wind shift or saw some tiny shadow or dust mote move.,"I felt the wind shift, and heard the rustling of the leaves.",0
A tight chestguard protected her chest but left her stomach bare.,She wore a bright silvery chestguard.,0
"With the ship bucking madly in a soupy atmosphere, few Ejectors could be mobilized and only one of them in time.",The atmosphere made defending themselves with Ejectors very hard.,0
"This about the Mex War which our pa's fought?""He flicked open the pages eagerly.",His father fought in the Mexican War.,2
Ca'daan always felt sorry for the men and women in bondage.,Ca'daan felt bad the villagers had tied up their enemies. ,0
"She came as far as here, anyway.",She could not go any farther.  ,0
It was highly possible that it might prove to be Whittington.,There is a great chance it may turn out to be Whittington.,2
"Satisfied on this point, she made her way to the Ritz.",She was pleased because she had proven her point in a concise manner. ,0
There was a pause.,There was no pause. ,1
"There were well laid-out rows of sheds, beautiful lines of construction equipment and everything in order, as it could never be in a real camp.","It was being used as a camp, even though it really had no business being one.",0
"The atmosphere, abnormally high and thick in the gravitational potential of this world whipped and burned about the ship, but to the very last it looked as though he might bring it under control despite that.",He was a good pilot and almost saved the ship.,0
"Good-bye, you've cheered me up very much."" And, with a final uncontrollable burst of merriment, she vanished through the trees. ",She expressed her cheer and disappeared into the trees.,2
he had a swordsman to train his people.,His people were trained and soon were experts.,0
"Let's have a what do you call it in book-keeping?""",I don't want anything to do with what do you call it in book-keeping?,1
"She determined to get hold of that paper at all costs, and in this resolution chance came to her aid. ",She did not care whether or not she got the paper.,1
"Are you ready for this magnificent experience experienced so far by only...' the captain consulted his notes, 'two hundred eighty eight commercial passengers?'",The captain described the event as a magnificent experience.,2
"Meaning no disrespect, sir,"" said Severn.",Severn told him he meant to disrespect him.,1
"The bough creaked and swayed in a nasty fashion, and it didn't do to think of the drop below, but at last I got safely to where I wanted to be.",I would certainly die if I fell that far.  ,0
"I admit, a very nice and clean guy.",He was a friend of mine.,0
"Tommy fell in with this demand in so far as he gave him a guarded version of the disappearance of Jane Finn, and of the possibility of her having been mixed up unawares in ""some political show."" He alluded to Tuppence and himself as ""private inquiry agents"" commissioned to find her, and added that they would therefore be glad of any details Mr. Hersheimmer could give them.",Tommy gave a guarded version of the disappearance of Finn.,2
"And he's a great friend of Mary's, put in Cynthia, the irrepressible. ",John and Mary have been friends since elementary school. ,0
I think we ought to be businesslike.,I think we have to wear suits and ties.,0
" ""Helms's kinda dumb to play any cute game,""Nye protested.","Helms's know for being a massive idiot around this city, far too stupid to play a cute game. ",0
They would not teach me their language.,We all learned their language.,1
Sacre! he murmured. ,"He softly said ""Sacre!""",2
"The crowd came closer, and I bellowed: 'Get away from me!'",The crowd was yelling.,0
"So what are we going to do with you?""  Bork's attitude was reassuring, somehow.",Bork's attitude made him feel even more afraid.,1
" ""Only that was sorta different, not kinda personal like this here.","""Except that was kind of different, not very personal like this here.",2
Let me out! ,I am free to move as I wish.,1
Still nothing happened.,There was still no event.,2
"Superstition in this day and age!""  He swung to face Dave, whose vocal cords were still taut with the shock of the sight of the knife.",Dave screamed loudly. ,1
"Go, my nephew.",I wish my nephew would travel home.,0
What do you mean? cried John again. ,"While fighting through tears, John cried again, ""What are you saying?""",0
Jon glanced at Adrin and saw his pale face.,Adrin is sick.,0
"I remained by the door, fearing to obliterate any clues. ",I fearfully remained by the door because I didn't trust myself.,0
"Upstairs, he said, jerking his thumb over his shoulder, ""second door on your left."" 55 Chapter 8 The Adventures of Tommy TAKEN aback though he was by the man's words, Tommy did not hesitate.","The other boy rushed by him, whizzing up the steps towards the bathroom.",0
"Using her last spear in melee, the woman charged this new opponent.",The woman charged this new opponent with her last sword.,1
For the convenience of the reader I will recapitulate the incidents of those days in as exact a manner as possible. ,I will reiterate what happened for the benefit of the reader. ,2
The black hood pulled back revealing Thorn's grim face.,The man revealed his secret identity .,0
The northerner walked back and pulled his sword free.,The man moved back to his sword. ,2
 A'deem bowed.,A'deem knew the common courtesies and applied them in this situation.,0
"88 ""Neither do I see. ",Neither do I taste.,1
" ""Now where were we?"" Bork asked.","Where were we before all this?,"" Bork asked his friends.",0
Sacre! he murmured. ,"""Sacre!"", he exclaimed loudly.",1
Sleeping through that brutal awakening seemed impossible.,It would have been easy to fall asleep during the awakening.,1
What's the score?  The man sat up and made a disgusted noise.,The man was tired and disgusted.,0
"It would do you no harm to do a little brain work too.""",Brain work involves reading and writing.,0
They do not understand.,The concepts discussed in class were to advanced for them to understand.,0
"One of them Yankees musta took 'em off me, thinkin' I was cashin' in m' chips.","I won't have any problems finding those Yankees though, they stick out like a sore thumb.",0
We had a late luncheon and spent the afternoon resting in the garden. ,We exercised afternoon in the garden,1
Have to until Shadow can trail again.,Shadow can't travel yet so I need to stay.,2
" Don Cazar would buy the foal and Shadow, too, and give him a fair price.","Don Cazar was a fair and wealthy man, who didn't try to scam people out of their hard-earned money.",0
"Drew was breathing as fast as if he had charged across the sun-baked plaza at a run, when he came into the general store which supplied Tubacca with nine-tenths of the materials necessary for frontier living.","Drew just heard the news, and he wasted no time getting there to tell the others about it.",0
"'I tire of this conversation,' White said.",What was sick of the conversation.,2
"Perhaps, said Jon.","Maybe, Jon said.",2
"How? Ca'daan said, stunned.",Ca'daan didn't understand how the people had survived.,0
A merciful providence just saved me in time from falling into the trap.,"One more step in that direction, and I would have fallen into the trap.",0
"She Virginia stock?"" ",Was she born in Virginia or North Carolina?,0
Severn lowered his head.,He lowered his head and sighed.,0
"Besides, a father confessor should be elderly, it is not at all the role for a young man. ",Young men are not suitable for the position of father confessor.,2
"Presumably, then, between 4.30 and 5 o'clock, something has occurred to occasion a complete revolution of feeling, since she is now as anxious to destroy the will, as she was before to make it. ","She orders a fire to be made, so that she can destroy the will.",0
"Not a happy time to associate with the Satheri, is it?""  Nema drew further back from him.",It is a great time to associate with the Satheri.,1
"The framework of the door was solid, and for a long time it resisted our efforts, but at last we felt it give beneath our weight, and finally, with a resounding crash, it was burst open. ",The door took much effort to break open. ,2
Life was about to get very difficult until Adrin and San'doro came back to him.,Adrin and San'doro made things harder for him.,1
There was a certain bulldog tenacity about Tommy that made him slow to admit defeat.,Tommy gave up all the tiem.,1
"In addition, his parents had to purchase the entire stock of a model plane shop for him, so Benedictino bambino could spent hours gluing models together with the help of old Henryk, who wasn't really good at it at all - his hands were shaking too much.",His parents bought him a lot of model planes and he needed help putting them together from Henryk. ,2
You might hit him for work.,You might ask him if he can hire you.,0
What's the difficulty? ,This is going along with no problems.,1
"Had Bork slipped up--did the Satheri know that Hanson was still alive, and had they sent Ser Perth here to locate him?",The Satheri had seen that Hanson was dead.,1
"It'll be mine some day, should be mine now by rights, if my father had only made a decent will. ",The will might contain large amount of money,0
"To herself she said: ""Of course, if father heard that he would have a fit! ","She said to herself: ""Father would have a fit if he had heard that!""",2
"He moved down the aisle, not glancing at the seated Satheri, until he was facing the old man, drawing Nema and Bork with him.",He didn't look at the Satheri while he walked down the aisle.,2
"That is the truth, por Dios , the truth!"" ",He was actually lying to him.,0
"Poirot, however, did not seem grateful to me for my forbearance. ",Poirot seemed grateful to me.,1
The villagers are worried.,The villagers were worried about their futures. ,0
Also what poor help we can give you now.,WE can only offer poor quaity in the help you need.,0
"Soon the 'That's Sad' chocolates became the most popular birthday, name day and holiday gift in Poland.",The most popular gifts in Poland were 'That's Sad' chocolates.,2
"I can soon get out of it again.""",There is no way I can get out of it.,1
Pack of fools.,A bunch of foolish kids.,0
"One of the revolting little creatures in the cage lifted a metal object and there was a sudden hole in the top of the cage and another in the roof of the barn, each hole rimmed with charred wood.",There was a monkey in the cage and it was pissed.,0
"I've heard you found the sky material could be melted, and we've got enough of that where it struck the camp.","We know where more can be found, as well.",0
And the Frenchies will too.,As will the Frenchies.,2
"'I despise flying,' Natalia replied, pulling a flask from her pocket and filling the glass with whisky.",Natalia drank whisky because she was afraid of heights.,0
Who do they think we are? ,Do they know who we are?,2
'We're not on the same side.','We're on opposite sides.',2
She smiled back.,She was happy.,2
"They hung large sides of horse meat; stacks of milled wood still smelling of sawdust; bolts of cotton, and wool; and weapons of shining steel.",They hung everything in preparation of the upcoming war.,1
"She is of a good height, her voice is deep and manly; moreover, remember, she and Inglethorp are cousins, and there is a distinct resemblance between them, especially in their gait and bearing. ","She has a deep, masculine voice and bears a strong resemblance to her cousin, Inglethorp. ",2
"It's this way, he said, ""so far, we've only seen the case from the outside. ","""So far, we've only seen the case from the outside,""  he said.",2
"Takin' a quirt to th' kid, eh?"" Kells' voice slid up the scale.",Kells' was speaking about the kid.,2
But I must tighten that screw in the cupboard.,I need to loosen the screw in the cupboard.,1
There aren't many opportunities to shower.,I shower twice a day.,1
"They think it's a sign of favor, but I don't know.","They believe it's a bad omen, and I concur.",1
Stark would have seen nearly a third of his men fall in a very short time.,"That evening, Stark would have seen almost a third of his men fall.",0
He fell near Jon and Jon stamped his skull twice hard under his boot heel.,He crushed the man's skull.,2
"Eventually, we reached my workden- my 'office,' I suppose.",We got to my office after a while.,2
"Rode a far piece then, Fenner commented.",Fenner did not comment on what happened.,1
"Leave the first one for the moment, what was the second?""",We have more than enough details about the first one.,0
"How horrid you are, Tommy.","Tommy, I see you enjoy being horrid.",0
"For the most serious of all things hangs in the balance.""",The most critical stake was the delicious gourmet steak at the restaurant.,0
"We've sent out a doppelganger to fool the Sons, and the orderly has been sentenced to slavery under the pyramid builder for twenty lifetimes.","The copycat should trick the Sons, and the orderly has been made a slave.",2
He spoke with a strong southern drawl.,He sounded like he was from Texas.,0
Strange infatuation of an otherwise sensible woman! ,She is rational about every other subject except this.  ,0
"Miss Howard's evidence, unimportant as it was, had been given in such a downright straightforward manner that it had never occurred to me to doubt her sincerity. ",Everyone felt sorry for her and liked her a lot.,0
"Well, Don Cazar Rennie runs the best manadas.",Don Cazar Rennie has manadas that impress everyone in town.,0
"""Texas...."" Something in the way Fenner repeated that made it sound not like a confirmation but a question.","Fenner kept repeating the word ""taxes"".",1
"Have you no friends of whom I should disapprove?"" John fell back a pace. ",John sped up. ,1
"If you're thinking of joining, you'd better know the worst.",The worst about the job is the tight schedule.,0
"So what are we going to do with you?""  Bork's attitude was reassuring, somehow.","For some reason, Bork's manner made him feel better.",2
"'You killed Derry.' I repeated it, because I felt a terrible shame for almost forgetting her.",Derry did not deserve to die. ,0
"Though not with the ferocity they once exhibited for Stark, the remainder of the Sticks charged.","With even more ferocity, the Sticks charged.",1
Drew faced about.,Drew stood still.,1
"The morning brought a note from Mr. Carter: ""DEAR MISS TUPPENCE, ""You have made a splendid start, and I congratulate you.","Aside from the note from Mr. Carter, there was also a bottle of wine.",0
'Where do you think you're going?',Do you think you can just leave town like that?,0
And with that weapon in their possession they let themselves be handled and caged? I don't understand it.  ,How did they cage an army of armed men?,0
"Then he became conscious that the pause was too lengthy, and he replied with a hurry he immediately regretted: ""No hard feelin's.""This time he was able to recognize the meaning of that quirk of Shannon's lips.",Shannon's lips quirked.,2
Tommy hated him.,Tommy loved him.,1
He wore golden armor dented and splashed with blood.,His armor was damaged.,2
'Hmph.' White ground his teeth.,White breathed in deep and relaxed and lay quietly. ,1
You'll understand why in a minute.,I don't think you'll understand even if I explain it.,1
Done! shouted another.,Another demon shouted that it was done.,0
"Mrs. Vandemeyer was expecting a guest to dinner, and Tuppence accordingly laid the beautifully polished table for two.",Tuppence laid the table for Mrs. Vandemeyer and her guest.,2
Tommy slept badly that night.,Tommy had trouble sleeping that night.,2
"If you know of nothing to the contrary, pursued Mr. Wells, ""I had thought of Friday. ",Mr Wells said he was considering Friday.,2
Ben Franklin was never President.',Ben Franklin was the first president.,1
"You found these two objects, you say, in the chest of drawers. ",You found these two objects on the road?,1
The three men looked at Susan.,She was being stared at by men.,2
 There was a pause.,A pause ensued.,2
As they watched he raised his axe and hammered it into the dirt floor of the pit.,He hit the floor with his axe.,2
explained the doctor.,The doctor gave a good explanation.  ,0
"Really, I only needed a quick peek.",I just need a quick glance.,2
And that's what I told my colleagues.,I didn't tell my colleagues anything.,1
They shifted and moved but did not strike or block.,They blocked everything.,1
"Ah! cried Poirot, with a gesture of anger. ",Poirot remained silent when he left the room.,1
"Now, what are we to do? ",Where are we headed towards?,0
Too confident.,The warriors were too confident.,0
So that brings us down to it again.,And with that we are back at that again.,2
"Instantly, Sir Ernest's chin was shooting pugnaciously forward. ","Suddenly, Sir Ernest's chin was jutting forward aggressively.",2
Jon nodded.,Jon nodded his head at the girl. ,0
"At that moment, I happened to look up.",I looked up at the sky.,2
"Then she turned back to him, nodding.","She looked back at him, smiled, then nodded.",0
'Emergency vent in progress.',There is an emergency vent that's in progress.,2
"About seven months ago,' the microbe said timidly, and began, this time boldly to hug the blood cell and pound on it, with what must have been its head.","""About seven years ago,"" the microbe confidently said.",1
Some were museum pieces.,They were very old and didn't work.,0
"Come on then, you've done enough gardening for to-day. ",There was no gardening done today. ,1
"Had he been right in his fear that Johnny had not been unconscious back in Tubacca, that he had caught Anse's greeting?","He was not afraid of anything, least of all Johnny. ",1
'All right!' White called out.,Whit esaid nothing.,1
The egg hatches!,The egg was from an unknown animal.,0
"Told you, they's all alike.",You shouldn't try to marry anyone.,0
You quit and I'll see you never get another job.,I value modern capitalism and its capacity to abuse innocent people. ,0
"Behind him, Jon heard the riders he had leaped over turn their mounts and saw the other foot soldiers hold their attacks.",He knew he was surrounded before dismounting.,0
"Important news JULIUS."" At 7:30 that night Tommy alighted from a slow cross-country train.","Tommy never set foot off the train that night, we miscalculated. ",1
Fear we shall be too late anyway.,Afraid that we will not be in time though. ,2
It's as English as anything! ,It looks very French.,1
'But I'm not sure how.,I know exactly what happened.,1
"He had no cutlery, but his hands served well enough.",He used his hands instead of a fork and spoon. ,2
 But it seemed that he'd better put on a good show of trying if he wanted to continue enjoying good health.,He thought he should make his attempts obvious if he wanted to stay healthy.,2
Japp closed one eye knowingly. ,He was in on the plan.,0
Please throw away your meals and begin dental flossing immediately.',Throw your food away and get your floss out right now.,0
"""A rattler with only one button on the tail carries as much poison as a ten-button one.",A rattler carries the same amount of poison in its mouth no matter if it is a one-button or ten-button on the tail.,0
And now it is gone. ,It is still there.,1
"Pray don't pay any attention whatever to me, muttered the Astronomer.",The Astronomer didn't want to be noticed.,2
"They just looked like little animals and I thought you'd let me keep them, ma.",I thought you'd let me have them because they're tiny and cute.,0
"This computer is a fine scientific instrument, obeying natural law well.",The computer was not good in situations where natural law did not apply.,0
"They rarely maintain his interest for long.""  ",He has laser focus and never gets distracted.,1
"Poirot locked the door on the inside, and proceeded to a minute inspection of the room. ",Poirot unlocked the door after declining to inspect the room.,1
"Regular turn up, they 'ad.","The business rarely changed, so the turn up always stayed the same.",0
"With all this preparation and a time limit, he couldn't even afford to stall.",He could easily afford a stall.,1
That's the difficulty.,That's what makes it difficult.,2
Rita knows nothing about me. His eyes still bored into her like gimlets.,Rita knows a lot about him and he knows.,1
"Lincoln stared out the window, and looked quite irate.",An irate Lincoln looked out the window thinking about his wife.,0
"'I will never understand why White enjoys this neighbourhood,' Greuze muttered.",Greuze didn't know why White liked the neighorbood.,2
Who's that? Jonofi (name on ID: John) asked.,"Jonofi, known as John since he was young, asked who it was.",0
Supposing he's dead! ,Supposing that he is alive.,1
"In any of the hospitals he had known, there would have been hours or days of X-rays and blood tests and temperature taking before he would be released.",Hospitals spend hours or days to process tests. ,2
But he nodded.,But he took the time to nod quickly.,0
They fell into the hall together.,They fell together. ,2
She was just being sent home to some bigwig.,She was being sent back to her home to a rich person.,2
"Everything that wasn't dented was torn, circuitry hanging loose from all angles.",It's a good thing nothing was dented or torn. ,1
He nodded energetically when Tommy had finished.,He nodded in agreement.,2
I don't quite understand.,It is very clear to me what you are saying.,1
"Well, I will tell you.","Well, I will let you in on the secret.",0
In the ensuing confusion she would have had ample opportunity to shoot the bolt across. ,"She took the chance to shoot the bolt across, when everyone was distracted.",0
The tractors were designed for work in mud flats and the haulers had the narrow wheels used on rocky ground.,The tractors worked well in mud flats.,2
"You see, it's this way.... Out in th' breaks there's a bunch of Rebs-leastways they claim as how they's Rebs still holdin' out.",Out in the island theres a bunch of squirrels.,1
"That was only natural.""",It was natural. ,2
"The ship, which had almost levelled off, dipped down again.",The boat moved downward after first calming finally.,2
"'If it happens, I'll be the one they send.'",They will send me.,2
Her gaze shifted between the two men but she did not move.,She was looking down at her phone and did not notice the men near her.,1
"I ought to have got more out of them somehow.""",I should have somehow gotten more out of them.,2
Fenner spat.,"Fenner swallowed his saliva, making sure not to spit. ",1
"Ca'daan saw the man in the merchant's garb, surely not actually a merchant Ca'daan now understood, reach into the twisted cloak of the groaning man at his feet.",Ca'daan knew the man was a merchant.,1
"She sure is right purty, Mister Kirby.","She's right, Mr. Kirby. ",2
"Don't wait lunch for him.""",Do not wait lunch for him.,2
"Modesty always was your besetting sin, remarked Tommy.",Tommy said that modesty was always your biggest fault.,2
"In my life, Raptors are big.",Raptors are a large part of my life.,2
"I felt a demonstration was needed of what danger your town faces, said Jon.","""I feel you must be taught the consequences of your inaction,"" said Jon, menacingly.",0
Susan stirred in Jon's arms.,Susan was waking up in Jon's arms. ,0
"No, sir, you see there's not much room on the gas stove, so Cook used to make it early, before putting the vegetables on for supper. ",Cook used to make it before putting vegetables on the stove for supper because there wasn't much room on the stove.,2
It depicted George Washington wrestling a lion.,The coin showed Washington struggling with a stylized lion.,0
"Heart failure, or possibly an overdose of some sleepingdraught. He sniffed.",He knew that she had overdosed but didn't want to say.,0
"I understand, friend, said Jon.",Jon didn't understand why the friend had done that.,1
"This is a very pleasant meeting for me, Miss Cynthia. ",Miss Cynthia was a friendly person.,0
"He decided to protect the cell phone with an additional password, which was: XXXXX.",He secured his phone.,2
I can't conceive your playing so elaborate a hoax.,I don't think this is a big hoax.,2
And then he heard the saving tone of his cell phone 'fooor myyy Czarek froooommm Christina Paqualerra.',He turned his cell phone off.,1
'Thank you.' The liquid tasted...awful.,The liquid was dark-brown and reeked of blood.,0
"Oh, my Kassandra, the Fourth Husband said without paying attention.",The husband was outside talking to their wife.,0
"Sather Karf was being called to give the exact settings for this moment, but Hanson had a rough idea of where the planets should be.",The only one in the country who knew the precise settings was Sather Karf.,0
He was naturalized about fifteen years ago. ,He never fit in before being naturalized.,0
"Once I heard of a fine swordsman who traveled halfway across the desert to fight his nemesis in these pits, said Adrin.",A swordsman fought in a pit.,2
After his arrival there was a long wait.,There was no waiting time at all once he had arrived.,1
I thought you had left them.,I thought you have abandoned them.,2
No one spoke.,Nobody said anything.,2
Wide grins on the faces of the three still against the bar suggested they were ready to back their companion in any form of horseplay he intended to try.,The three seemed ready to back their companion in what he intended to try.,2
Two riders escorted at hardly more than a fast walk a buckboard in which were two other men.,Two men on horseback slowly lead the carriage with the two other men in it.,2
I do love money! ,I really like money because they provide me with things,0
"And then oh, well, the French, for instance, are much more sensible in the way they look at things.",I would say the Germans are more sensible in their approach to life.,1
It's downright impossible for anyone to get here quicker than we did.,It would be bad if they hadn't arrived first.,0
Then what more do you want?,What else could you desire?,2
"I sent for you, Annie, because I thought you might be able to tell me something about the letters Mrs. Inglethorp wrote last night. ","When I sent for you, Annie, I knew you didn't know anything about the letters written by Mrs. Inglethorp last night.",1
"It was to steal some food, if I recall correctly.",I think the goal was to snatch some food and run away.,0
But th' 'Pache ain't wastin' hisself that way.,But the Apache isn't wasting himself in that way.,2
Abraham Lincoln was sitting in a seat.,Abe Lincoln was not standing. ,2
I remembered that Cynthia had begun her confidences in much the same way. ,It was similar to the way Cynthia had begun her confidences.,2
"He couldn't fully believe what he'd heard, but there had been too many strange things to let him disbelieve, either.",Dave did not believe what was happening.,0
"My security clearance was only moderate, but a couple of well placed bribes served to jack it up a notch or two.",I could get clearance to go anywhere.,1
"Poirot's mysterious doings, his hints ”they all fitted in. ",Poirot didn't intend to leave any hints.,0
"You joined in, Slim.","You joined in at the last minute, Slim.",0
"When they turned, he and the Kal retreated and moved to another open area.",He and Kal left to go to a big field.,0
"Then there were the bromide powders which she had made up, and her clever male impersonations, as Dorcas recounted them to us. ",Then there were the terrible male impersonations she had tried.,1
It's too bad.,That's too bad.,2
"Then, abruptly, he was aware of being alive, and surprised.",He didn't even know he was alive.,1
They both nodded.,They nodded in agreement. ,0
Your world was more advanced in understanding than I had thought.,The world is more technical that I thought.,2
"One, the daughter of his father's farmhand, snuck into his room while their parents drank at the spring bonfires.",The girl sneaked into the boy's room while the parents were drinking.,2
"He was reasonably sure by now that they had no transistors, signal generators, frequency meters or whatever else he could demand.","He was pretty sure they didn't have his equipment, but asked anyways.",0
"At eleven-fifteen every night, a train departs Louisian.",A train leaves every night.,2
It would seem so unfair.,It is too sad for it to happen that way.,0
And Vrenna?Susan turned and looked at Jon for a moment.,Susan was checking out Jon's long sword.,0
I reckon Monsieur Kramenin here asked them so prettily they just couldn't refuse! This was too much for the Russian.,"Monsieur Kramenin did not ask at all, the Russian was satisfied.",1
"We will examine, and reject. ",It will take us a long time to examine.,0
Have me a mare over in the livery that just foaled.,I have a mare who just gave birth.,2
Don't you want to?,Please tell me if you want to.,0
No guards.,A platoon of guards. ,1
I was just thankful for the information.,I appreciated the information.  ,2
He might recognize me.,He may notice me.,2
"I suppose they have very strong poisons there?""",I guess they have some of the strongest poison at that store?,0
"Hall, did you say? asked Sir James.",Sir James was asking if Hall was in fact a persons name.,0
"By the way, you are English, are you not?""",I think you are English. ,0
Even now our miners work for only five years and are paid the rest of their lives for it.,Our miners only work for give years.,2
"Let's have lunch oh!"" The same thought sprang to the minds of each.",They all thought of getting some pizza.,0
"You thought that, did you? ",I had a thought about you.,1
Two riders wheeled around the rock.,The bike riders stopped when they got to the rock.,1
"Swell clothes, but no class.",Ugly clothing but very classy. ,1
I'm beginning to feel that we've made a big mistake in the way we've set about this.,"We are on the right path, no need to worry.",1
I had seen very little of him for some years. ,I did not want to see him over the years.  ,0
"By her last will, dated August of last year, after various unimportant legacies to servants, etc., she gave her entire fortune to her stepson, Mr. John Cavendish.""",John Cavendish was the sole inheritor of his stepmother.,2
"'I'm sorry, Ben,' says the man who looks exactly like Abraham Lincoln.",the man apologized to his friend Ben.,0
"When it came to glass blowing, Hanson had to admit they were experts; it should have come as no surprise, after the elaborate alchemical apparatus he'd seen.",Hanson admitted they were experts at glass blowing.,2
"Adrin bobbed, dove, spun, ducked and fell bruised to the ground.",Adrin had sensitive skin so he bruised easily.,0
But this time we must deal with the older ones.,This time we have to deal with the older ones.,2
The Explorer was not comfortable in the alien air.,The explorer was feeling uncomfortable.,2
"The man drank, as did the others.",Only the women drank. ,1
"Drew could hear Rivas' voice encouraging, pleading.... A mass of men, mounted and on foot, funneled the runners down to where the line of rope lay straight to mark the finish.",There were many men near the finish line because they wanted to see who will win.,0
"What is it, Poirot? I inquired. ",I told Poirot to go away.,1
"After pausing a few minutes respectfully, so as not to spoil his effect, I gave him Lawrence's message. ",I relayed Lawrence's message only after waiting respectfully for a while.,2
"It's only a step or two now, said Tuppence breathlessly.","You have almost made it to the end, encouraged Tuppence.",0
"57 ""If that isn't a Hun, I'm a Dutchman!"" said Tommy to himself.",Tommy believed that was a Dutchman.,1
And there was no one who dared pronounce his true name.,Everyone would greet him with his real name. ,1
We'd see him. Tommy had to admit that this was true.,Tommy was sure they'd see him.,2
"'This way, Mr. Franklin,' the dense man sad.",The dumb guy told him to go into the theater.,0
"Exquisite, as always, but could you please do me a favor and slow down for a bit with those nose things, because a new Orshe model just came out.",The Orshe was discontinued,1
They knew the truth of combat.,They knew falsehoods of combat.,1
"By the time he learned to use it, night had fallen, and he was too tired to try anything more.","Night had fallen by the time he figured out the torch, and was too tired to try anything else.",0
"I believe she has passed quite a stiff exam.""",She is studying to be a doctor.,0
"I ran round for Sir James here, and we came right on.",They came right on Sir James face. ,0
"You see, I was right!",Don't you understand that I was correct?,2
White nodded.,White nodded yes.,2
"I happen to know for a fact that, far from being in love with her, he positively dislikes her.""",He is madly in love with her.,1
The train was just starting as he swung himself aboard.,He ended up with a four hour train delay.,1
I'm certain Dr. Bauerstein suspects it.,Dr. Bauerstein wasn't happy. ,0
I'd join up.,I'll join the army.,0
'I am not enjoying having a penis.',I don't like having a penis.,2
My own village was burned in a feud between two lords seven years ago.,The fight burned down all of the surrounding villages as well.,0
I'll tell you.,I will let you know about the price when I get that information.,0
He went to the window and stared upwards at the crazy patchwork of the sky.,He took in the many different colors of the sky.,0
The neatness of his attire was almost incredible. ,He was very frumpy in his dress. ,1
