sentence1,sentence2,label
overdoing it,They have done it until it is no longer good.,0
that's my uh one of my wife's favorite stories to tell about Easter camping trips it the coldest Easter ever,My wife loves to tell stories about Easter camping trips.,2
yeah um  in North Carolina there was a lot lot of service  men from here you know and people really saw that,"In North Carolina and Georgia, people noticed that there were many service men and women from here.",0
that you can send a kid to school but if don't work with them as a parent i think you're putting your child at a big disadvantage,Parents who work with their kids put them at a great disadvantage.,1
uh so that the public is a little more aware of it but uh i definitely agree with you i would hate to to see that become mandatory,It should be mandatory. ,1
twenty thousand dollars a year if they're lucky i wouldn't do it for that,"Twenty thousand dollars a year if they're lucky, i would not be willing to do that work for that amount.",0
um KMart does that some of the KMarts in the area where i don't have any except for the lawn motor lawn mower,There is no KMart in the area.,1
yeah and as far as local local elections are concerned pardon me i can understand you know why a lot of people don't vote on those because in the first place not many people are are really that knowledgeable knowledgeable about what the uh what the uh candidates are for or against,"As far as the elections are concerned, I understand why people don't vote.",2
i i uh i picked up sweats for the track team i was the track track team manager we got i got to ride the bus all over the state  i got to see everything,We were a local track team only and never got to travel out of our town. ,1
because she you know they keep it warm with for all the older people and she keeps it year round,Because they keep it warm for children only.,1
as well as the shape of the person's legs,The person's legs are shaped that way.,2
uh capital murder or something like that that it may be different,The standard is not capital murder.,1
it was it was beyond,It was further away than that.,0
um-hum are you a a native Texan oh well good for you have you ever been to Austin,Are you originally from Texas?,2
yeah and watch the cats tear it up,And watch the cats turn it into shreds.,2
in the in the course of a decade um we are  a lot has changed more radically,Not much has changed within the decade.,1
are they're very active right now but they're seventy five and and seventy two so that comes up somewhat more often in my thoughts as i see these things because of their age,I think about their age and how it's affecting their activity.,0
a lot of people have become too complacent and believe everything is just the norm as to the way things are going and feel absolutely helpless to to oppose a lot of the situations going on in the taxing system,People feel empowered.,1
but i i i i just like i say to work on it myself i one i like to do that uh i i think i would do all of the maintenance i change my own oil and i change of course spark plugs and stuff like that that's routine that i i would call routine maintenance once a year i do that every fall i get ready for the winter,"I can change oil and the spark plugs, the routine stuff.",2
do you kind of think it's something else then,I am so glad we know what that was about.,1
oh yeah the economy uh what i was thinking about is an economical issue concerning it uh,It might be an economical issue.,0
but uh at least there isn't at least  i feel like i got rid of something,"It was difficult at first, but at least I got rid that thing.",0
so i think we or  sounds like we pretty much agree,It sounds like we are in agreement. ,2
uh-huh she just recently started working then,She is not working.,1
and run over,I have been run over.,0
six seven and then you get into the vogues they get up to into twelve and fifteen and on like that,Vogues are two or three.,1
that that's been my experience also i've actually i guess i've been doing that since probably when i was in high school,It's what I've experienced too and I think I've been doing it since I was in high school. ,2
and he'd have all these people jumping down his back even though i'd agree with it i think he ought to should've gone in there and blew them away,He will have people disagreeing with him.,2
uh-huh What uh what area did you live in,Where did you live?,2
i've seen some and there there they i suspect they're fairly simple because the one lady i've seen i know that does it i've never asked her any questions but she has three kids all under the age of like six,The lady that does it doesn't have any family.,1
i've never seen Casablanca and never seen Gone With The Wind,i've watched both Casablanca and Gone With the Wind many times,1
yeah and uh when you have time to do it,When you have time to do it.,2
oh i agree,Oh I concur. ,2
um yeah i think we realize it's failed we just don't we just  don't nobody wants to make the nobody wants to make the uh unpopular decision of going in and invading,Everyone is eager to invade.,1
i guess uh there's some uh things on channel thirteen that i watch pretty regularly,I do not have cable so I have not seen the show.,1
bugs as fleas ticks and stuff like that,"Bugs, fleas and ticks.  ",2
yeah never did some,I only did a few of them.,0
ye ah i imagine it's really competitive,I can imagine that it's really competitive.,2
person to sort of do do some caretaking to um,Someone who won't worry about it.,1
oh it sounds like it i haven't had any actual real life experience but uh my father-in-law's been involved in uh several trials including uh a couple of murders and uh you know talking to other people who have been there and so i don't have any real experience with trials but i do you know i i've i took a little business law in in college and and i've you know try to keep abreast of things but uh,My father-in-law had no knowledge of trials.,1
but get up during every commercial and things like that and you'd be surprised at how much just that little bit adds up you know just gives you a little more activity so,"Small activities, like getting up during commercial breaks, add up.",2
and for everything i've heard it's a lot easier to sell an automatic,I heard automatics sell 10 times faster.,0
and uh a lot of i see among some of my friends and even more among some of my students who are you know maybe twenty a real sense of you know America's losing it,I have observed in both my students and my friends a sense of them feeling that America is in the process of losing it. ,2
income for New York state you know i'm a second i'm a second lieutenant in the Air Force now and uh,I am a first lieutenant in the Air Force.,1
covered up just right and all that so it's,It's covered up properly.,2
yeah i uh i i i find i do more swimming in the wintertime than i do in the summer,I swim more in winter than summer.,2
somebody you trust you know there are so many rip-off artists here in this town it's it's uh it's really a sin it really is,Everyone is kind and wants to help you.,1
what now what's ten percent we can deduct,We can deduct 10% from our taxes.,0
our taste there to make uh you know our children not be exposed to so many negative negative things so early in life,Our kids won't see drug use as kids.,0
well uh yeah the it it's kind of one more week here i guess and we'll be into uh into the springtime i guess we got another week of winter here just about right we'll be out of the out of the winter and into the springtime and,Winter will go on for another six weeks.  ,1
you know i and and you know at a time when they're afraid of their shadow all they need is you know some skunk or something to rub up the outside of the tent they'd be awake all night,Fear is a useful tool when camping.,1
well do you have some uh savings plans at work,I'm not interested in anything like saving plans.,1
oh absolutely when i you know when you talk about the deal like i got yeah yeah it would be cheaper uh especially if it were a paid move or something you know there's some paid moves occasionally,"There are some paid moves sometimes, but I got it cheaper.",2
uh-huh you're that's that's that's strange because ours all of their money goes in savings if they need something we buy it for them,We make sure that they appreciate how much things cost.,0
well budgeting is a sore subject in this family,We don't care to discuss budgeting.,2
out of your own jeans yes,Don't take off your jeans.,1
for some reason because he was carrying a camera uh they left him alone,"Since he had a camera, he wasn't bothered by them.",2
yeah well that that's that's the key you know whatever whatever works for you and uh,The key is finding whatever works for you.,2
a life for a life,Two lives for two lives.,0
the necessity,The necessity of growing in a healthy environment,0
and they have initiated a newspaper recycling whereby they pick it up from your alley uh one day a week and all you have to do is bundle it,They are still planning on implementing a newspaper recycling project.,1
but um i think there's enough out there to pick from i'm not we don't have cable to the point of of of the HBO or any of that stuff and but uh yeah,There is a selection of cable providers that we are considering.,2
yeah nice talking to you too bye,This was the best conversation we've ever had.,0
"that's great, love plums",Plums are great.,2
and and we use uh we do teleconferencing that way so that that everybody's looking at the same foil because we're pulling it off the network,We use teleconferencing so that everyone's looking at the same foil.,2
so but once they uh drop the prices a little bit i'll be out there uh picking up a few more shrubs to fill in where we're  where my dead shrubs are right now i haven't even pulled them out of the ground yet,I will grab a few more shrubs when they drop the prices.  ,2
brothers and sisters things like that i suppose they may have exceptions but um i guess it all it would all boil down to i mainly i i guess my question would be what what's the purpose what's what's trying to be accomplished by by that proposal,Will all of the proposals work well together?,0
yeah well um i think the weather lately has been um a bit warmer than i would expect this time of year,It should have started snowing by this time already.,0
and that's that's pretty interesting,That isn't boring. ,2
and we don't have it so we deserve it and we should take it,We don't care if someone deserves it more than we deserve it.,0
and uh we went to a good resort and the instructors were there uh took a liking to the kids so next thing you know they're they've got the kids off on the uh some of the bigger slopes,The instructors were't very good. ,1
right it curbs the appetite and helps with the calories and all that stuff,"unfortunately, it makes you really hungry",1
but that was oh good many many years ago and i have i really my spare time i usually go do aerobics and,I have little spare time.,0
well the thing i liked about it was that it was so unconventional that you couldn't predict what was coming next,It was very predictable and conventional.,1
yeah well we usually have to make them up though so,We don't have to make those days up.,1
um and he's from the Philippines,He comes from the Philippines.,2
i think communication does have a lot to do with it you know in education maybe i don't know about education because the black community is still not very educated down there,The black community isn't very educated down there. ,2
uh-huh well they're certain places you know where i know you can take your leaded cans but i don't know where they are they publish it in the newspaper if you wanted to get into it,"You can take your leaded cans to certain places, but it's hard to find.",0
yeah Well i'm from New Mexico so you know i was,I was born in New Mexico in 1995.,0
exactly sure,for sure.,2
well yeah that is it's mountainous and uh but it,There are many mountains. ,2
you can uh you can get and i know when my children were younger um we found a lot of really nice tapes that they that they liked um there was an Agape music group and um i some of the songs i still find going over in my head over and over again because they were really um very memorable even though my children are now my youngest is almost sixteen but i still find some of the same tapes i uh some of the same songs from those tapes i enjoy,They enjoyed listening to many of them. ,0
right you've got life without parole something like that,indeed you have life without parole or something similar,2
and a lot of times what i wind up doing is picking say an actor or an actress,"When I have a hard time picking movies, I pick actors or actresses to watch.",0
they've gone in and uh done a class on the large brush and actually did the painting,You'll have to learn the large brush on your own.,1
see that's what it is here too,The same scenario can be found here too.,0
oh my goodness that's an awful lot,That is a large amount. ,2
but i didn't want to do it huh-uh i don't think that i could sit on a jury and be part of sentencing someone to death,I would love to be part of a jury that sentences people to death.,1
no yeah i agree with that,I agree. ,2
yes that's the the major issue i guess that uh,The major issue are the work hours.,0
i think you need to pick that up and read it it's quite uh it's it's quite interesting it addresses the problem,It's interesting.,2
oh sure i mean the the British occupied the place the French occupied it we've done it ah it it's happened so many times this is this is really nothing special uh,I am not surprised that another nation has decided to occupy the place.,0
it was really good,I enjoyed it a lot.,0
and i need it for the break  so,I need it for the break,2
but it was kind of cute actually did you see Dirty Rotten Scoundrels,Did you see that movie?,2
yeah yeah right well it was nice talking to you,I'm glad you called today!,0
and it it's just too bad that we couldn't see that,It's wonderful we didn't see it.,1
when they're drive and that's why why i guess the car insurance has no nonsmoker rates or whatever as well,I believe certain car insurance providers have different rates for smokers.,0
yeah plus i think he lives at a small hillside too so,He lives in a log cabin on the hillside. ,0
well anytime that we stop and think it can't hurt,It doesn't do us any harm to pause and reflect.,2
so he's so he's out there digging it up,He is out there digging it up.,2
oh hey sure oh absolutely,"Sure, I guess. ",0
the forms that have really been um i guess i you know the best example or you know the cream of the crop i guess you could say and then and then taking those those qualities and then applying in the styles that are really um that extremely enjoyable and then taking,The forms were more enjoyable than anything else.,0
uh-huh oh yeah oh that sounds pretty neat,"Yes, that sounds great.",2
well i've never tried any other kinds of painting besides on a surface like the house like to paint a picture or anything i don't know i can't think of anything else to say about painting,I have much to day about painting since I am an expert.,1
i mean that even when i read it now it still makes me cry the ending of it and i couldn't believe i i could not believe that it took me so long to read such a good book i'd read some Dickens before but i hadn't read that one and i i was like i thought to myself,I think that Dickens is the best writer ever.,0
okay um yeah one year public service for everybody is that that was it right,"Public service for a year for everybody, right?",2
and the wind a wind storm come and knock it down but she's had really good luck i mean it next month well actually it if you if you start it in a couple weeks,"A wind storm destroyed it, but she's been lucky otherwise.",2
and if you like Chinese food you can take filet of fish and put a little bit of soy sauce and a little bit of sesame oil on top of it,Never put any soil sauce or sesame oil on the filet of fish.,1
sturdier crops broccoli and things like that you have to really water it a lot when it's when it's young like that and it's in the heat but then,you have to water broccoli a lot when it's young like that ,0
but um i don't know i've i,I am not sure.,2
but there's not a whole lot of trails built in a lot of state parks there are in more of the the eastern part of the state where there's woods worth worth seeing but uh that's interesting i hadn't,It would be too expensive for the state parks to add more trails manually.,0
Brewers always have such hard luck Teddy Higuera is hurt again,Teddy Higuera has suffered an injury once again,2
i i like um um um working with flowers and stuff like that,I like to match the scents of flowers. ,0
you saw Field Of the Dreams right a long time ago,You saw a meadow of nightmares a long time ago.,1
i'd like to get,I am completely unintesrested to get it.,1
yeah but it's it's not like saying like i'm born and then when i reached a certain age i'm going to have to do something you know,It is like after I am born and get to a certain age I have to do something. ,1
that is funny but,That's pretty funny.,2
i don't know i think they'll go i think they'll they're good but they're not great but i think they'll,They're better than Duke.,0
and i mean it's nothing fancy you know it's it's a house it's nice and it's real pretty and we're all comfortable in it,"Nothing fancy, it's a big house and we're all comfortable",0
right right well they do walking tours too so,"Okay, well, they also do walking tours.too.",2
yeah i guess the news just focuses on major events that probably,The news just focuses on major events.,2
no that's for sure i mean it's it's kind of sad when you have to give them more than one life sentence in order to insure that they're going to stay in for a while i mean you know even that's what,It's sad that their sentences get reduced to a quarter of what they were.,0
so you're making uh you know fifteen dollars profit easily,You have no chance of making any profit. ,1
don't you think that maybe that's why we had it this time i mean i do think that i i it's been too long in coming but i feel like maybe the American people and and and the government are aware of the things that we did wrong that we didn't support that that those so many people were opposed to the war what it translated into was they were opposed to the folks that were there fighting it and those guys were there doing their duty,The awareness did not take a long time to be realized.,1
you know people don't remember the what happened and they don't remember the outrage they felt at the time you know that oh my God look what he did you know and,People still talk about the outrage from the past.,1
and um they they gave you a paper right there and they said if you were out drinking or if you went out for a good time last night go ahead and write down that you did have beer or you did have alcohol or if you are on medicine go ahead and write down what medicine you are on,They didn't expect you to disclose whether you'd been drinking before.,1
that's great um that uh now i've got some material to do an afghan but i just never did get around to finishing it,"I never got around to finishing the afghan, because I was busy with work.",0
no i i don't think so i think uh they're getting they're especially getting their life back together now because a lot of things that you saw on TV a lot of uh inhabitants of Russia would love to stay in their country just as long as they were able to express what they wanted to a lot of like dancers and stuff like that,A lot of Russians would like to stay in their country and have freedom of expression.,2
yeah i i think usually as a general rule the best man wins most of the time,The best man for the job is not always the most qualified.,0
yeah have you seen a game up there,Have you been to a game there?,2
yeah i think that's that's a good observation and and true yes uh,I would have never been able to pick that up on my own.,0
so you're in the same position that i'm in i've i've only done mine twice and you've you've done yours twice too well once was on there and then you just had to do it once,You are in the same position that I am in because you've done yours twice and so have I.,2
well that's not of course that's not the total thing but that'd explain a lot of it and then uh i guess the drug thing is really uh become a an engine for crime here lately,Drugs have not been a factor in the crime rate here lately,1
i have no idea who listens to this,It grates on my ears.,0
and it finally ended up that uh even though we had reached a verdict before we were allowed to give it they settled the case,"We had to wait 3 days to give our verdict, and in that time the case was settled.",0
yeah but doesn't that just mean they're out of tune,Don't you think that they're out of tune?,2
so he's yeah he's gotten a lot uh you know you see all kinds of men being involved in the housework and taking care of the kids and all but in terms of his amount of hours at work nothing on that has lightened up,"The amount of hours he works, are going to stay the same.",0
out of it Things like that and i consider that fairly intelligent humor you know,I don't think it's intelligent humor.,1
oh how fantastic how fantastic,"Gross, I can't stand this.",1
but uh i probably do watch more T V because i get home and in between say cooking dinner or something if i can catch a five or six o'clock news,I watch tv because I have time to.,2
i drive out of my complex early in the morning and go over there usually before the polls even open and and vote right at the you know number one or two sometimes the third or fourth person in in line,I am never among the first persons to vote.,1
and they're on their second marriage and they've got his kids and her kids and i think my gosh all the pain they've caused themselves and their children i just,"They are in their second marriage, with kids from both sides.",2
mostly it it just that that region never had peace even as far back in biblical times it's never been peaceful,That place has never been free of hostility.,2
how come uh you don't have any now you get tired of them,You get tired of them.,2
you know survival is a funny state,There's nothing particularly interesting about survival mode.,1
right offhand i tried to read uh one of the the Michener uh Lone Star or the the Texas History Book,I never tried to read Michener Lone Star or the Texas History book. ,1
i did too and you have a good day,I'm not sure how good my day is going to be.,0
uh-huh roly-poly what,"Yes, but did you say roly-poly?",2
yeah and you there will be a lot of rebellion in that and when you get people who have no desire to be there in the first place i don't think that they're gonna be serving anybody,You should only have people take people who are willing.,0
i don't want to let the i don't want to let the canopy down i don't want to jack it up i don't want to do all that stuff anymore  and just turn the key off and get in the back and do whatever you know,"I don't want to mess it up, just turn off the key and get in the back.",2
and uh around here on the uh east coast uh we were heavy into affirmative action,Everyone who lived on the east coast was supportive of affirmative action. ,0
yeah well we usually have to make them up though so,We have to make up days when we close down.,0
but i guess that's that's a different topic isn't it,I suppose that would be considered another topic.,2
yeah it's really neat i and i even as an outsider passing through town you know after three laps around the exterior of this mall they pretty well know you so it's it's a fun thing to do,I was an outsider and passed through town and memorized it all.,2
you're really skinny where'd this weight go well evidently i had some weight that i could afford to lose because i'm certainly not skinny now but i guess everything just shook into place so,How did you lose weight besides going vegetarian?,0
covered enough of of this for for what this is all about,Enough has been covered for now but we may do more later.,0
i guess the weather hasn't changed too much from here to Houston and,The weather seems about the same between here and Houston.,2
i think the Cowboys have shown a lot of improvement this uh past year,The Cowboys lost a few games this past year.,0
of course they play their you know cards right and do some good investments they'll you know they'll do all right but a lot of them don't unfortunately,"If they make some good investments ,they will do alright.",2
yeah in their own community right,"In their own little community, plus their neighbours.",0
but you have sponsored balloons you know like companies like Coors,"But there are companies, like Coors, who sponsor the balloons.",2
uh-huh oh yeah oh that sounds pretty neat,"OK, I'd like to do that.",0
and i'd listen to talk shows for everything for gardening and everything just when i'm doing chores and uh he gives a wealth of information very practical stuff and and,I am not a fan of talk shows or anything related to radio.,1
hello i think something's wrong with this i hope it's recording,I hope this is broken because I do not want to be recorded.  ,1
it will be like Italian basketball with the uh with with the uh NBA,This type of Italian basketball is nothing like the NBA. ,1
yeah it's not bad at all,It is quite alright.,2
yeah that's in in small communities that's a difficult choice but then the small communities are the ones with fewer problems,Small communities have fewer problems due to fewer people.,0
yeah it's yeah and ours yeah and see in our case it's you have to you have to exit you have to leave and if you have to leave your home to get away from this individual that's what you should do so what choice have you got you know as far as as far as our laws go up here,If that is the case you need to get off the premises to get away from that person.,2
oh man yeah yeah yeah that's that's something now our temperatures down here we're starting to get pretty consistently in the seventies and eighties and uh so and uh so as far as you know planting outdoor stuff matter of fact tonight i just got through i was planting some some trees out back tonight and uh,The weather here is ripe for planting. ,0
but it makes it very hard especially if a husband and wife work at Texas Instruments,"That makes it harder, especially if the wife is the manager at Texas Instruments.",0
it was it was beyond,It was beyond.,2
so uh but but uh it runs fine all you have it's just very thirsty if i just keep the oil in it seems to be okay but you know that's a sign that i'm going to have to do something sooner or later,"Everything about it is running perfectly, as far as I know.",1
hit one of my topics huh,That covered one of my presentation's subjects.,0
um-hum oh i i guess i didn't hear that i didn't go over it really,I didn't go over it so i guess I missed that.,2
so who's your uh favorite team,Do you cheer for the local team?,0
you know not able to get there or or for whatever reason so uh i don't know,I don't know why you wouldn't be able to get to the store.,0
there was a thing recently in the paper there was a bill in front of the state legislature that was going to allow the average citizen to be able to pack his own weapon again,The politicians were going to vote on concealed carry in public places.,0
yeah i'm that's one of mine my husband's a little more inclined toward that but i'm not real uh interested in self-improvement books at all i think everything's too topical nowadays,My husband recently bought a Tony Robbins book.,0
you can go back to work now thank you bye-bye,You can take the day off.,1
right oh they're getting another one later in the week there there was another one that was another storm um that was supposed to hit them like on Wednesday or something so i suspect it'll it'll wind it's way to you afterward it's not a pleasant thought so,"The storm hit reached them on Monday, but it won't be reaching you.",1
oh if you had a thousand dollars that means there's another hundred dollar deduction i've given you,"If you had $1000, you get a deduction in January.",0
you know and i and it lost me,You don't know and I'm never going to tell you.,1
hopefully they'll promote good schools because i know the town that i come from the the uh the large IBM plant has something to do with the top rated high school because of their tax base for one and plus for for the type of student that's going to that school it's going to raise the level of the school,There is a large IBM plant in the town that I come from.,2
i don't know what the the last thing i've done as far as car repairs go is is change oil and filter an and that kind of stuff i haven't gotten really involved in anything uh extensive in car repairs in oh oh probably a year or so i think the last thing i did of any significance was change the water pump on an Oldsmobile,"I'd like to be better at car repair, but I've only done basic car maintenance at this point. ",0
yeah i read the book before so i knew the story line going in but they changed some things in the movie wasn't the same i thought the book was better than the movie but i thought the movie was really good as well,"I never read the book, so I never knew what was coming in the film based on it.",1
no well they have it at six and they have it at nine,They have it at two times; six and nine. ,2
pickup so they did say that you had to put it out within i think it was uh three weeks after Christmas and,Put it in the yellow bags provided so it can be identified for pickup.,0
uh as our volunteer time managing a program with seventy two hundred kids in it from grades uh kindergarten through twelfth grade and year around baseball softball soccer,"During our volunteer time, we manage a program that helps a total of 12 college students to learn about computers.",1
i mean they just go and buy it you know,There's no difficulty that goes into the buying process.,2
he you know i just as far as feelings uh for people that their family came from there and how they feel about you know our intervention and their governments and stuff like that and he he was all for it because it's just like you say uh there's so many people there that that,He is entirely indifferent to their concerns about our intervention.,1
oh that's disappointing i was thinking about going to see that,I already saw that.,1
do like sort of all the regular sitcoms and so forth start at seven o'clock you so like you know the regular television shows that are that are very popular do they start at seven or or at eight,Do the unpopular television shows start at eight or seven?,1
okay so so you couldn't deduct state income uh state sales tax when you lived in Texas,So you have never lived in Texas before?,1
it would it if you can beat Chicago Atlanta shouldn't be that much different,"Even thought you beat Chicago, Atlanta is a who different ball game.",1
yeah yeah i you know i really don't know what what i would do in that situation if i had to to make that judgment i think i would i think i'd be very easily swayed by fellow jurors,i think i'd be really stressed out in that situation,0
because um the grader can do it at home then as the you know as you go up higher like in your senior level you're doing projects which are are so big and you have to have so many people sharing the same data,Homework can only be done in school and not at home. ,1
yeah i i really didn't have any problem i mean i had companies knocking on my door i didn't even like interview they came looking for me,There were people who came knocking on my door.,2
i've had i've had that meal in New York uh where they bring you a plank sort of with all this wonderful beef parts of beef cooked and barbecued and it's marvelous uh i have,The seasoned beef parts they bring you are amazing.,2
but uh i guess we kind of got away from about the last sixteen months as far as saying two hundred dollars for food and three hundred dollars for this and two hundred for that because we had a a child which is about a year old and then uh,"We have a year old child, and that added to the expense.",2
yeah i mean if out out of all the Democrats that i could think to run i would he is one that i would i would definitely like to see,I'm not interestd in seeing any of the liberals run.,1
yeah really that's excellent,"That is great, but not the best. ",0
a mild abrasive pad like a Scotchbrite pad or something like that and water and soap and water so we got pretty lucky on that,"We were surprised that water, soap and a mild abrasive pad fixed everything.",0
right yeah well the the good thing about campus is that we have this uh system that uh uh it's a it's called UAB uh university something or other i don't know and they give out like movies they show movies in the theatre for a dollar, The bad thing about the school is they charge a lot for movies. ,1
you'll you'll never guess who this person is,"Trust me, you won't guess who this person is",2
and since i was just you know one of the office folk i guess it wasn't as important to them that they test me regularly but i know they test most of the service people fairly regularly regularly uh just across the board,They test the office worker more than the service workers.,1
i'm i'm you know i'm in the age group you get out of college and i think a lot of these people have them maxed out,College students are bad with credit card debt.,0
okay well i used to hate Star Trek,I like Star Trek better now than I used to.,2
uh-huh ooh she's she's in hot water,It's not entirely her fault.,0
and i enjoy doing that it's just the same old thing it's just getting the time to do it,I prefer doing that instead of going out.,0
and then they've got James Donaldson who's been there forever playing center and uh,James Donaldson has been playing for a really long time.,2
yeah yeah that's the same well we'll go to a place and of course being in Texas we'll go to a place and the big thing is frozen margaritas margaritas and uh so we'll have some nachos and drink and they they serve these margaritas in,We never go for margaritas in Texas.,1
how old is she well she's just a tiny little thing they're adorable at that age too,"She's only three years old, still so young.",0
i don't i don't believe that people should be allowed to carry guns in their vehicles,Most other people believe they should be allowed to carry guns in their cars. ,0
no we went uh without the kids it's was a a night out,We didn't bring the kids that night.,2
well there should be some way of checking now here in in Texas uh all you need is a driver's license,There should be a way of checking; they use a driver's license in Texas.,2
and the winter wasn't that bad i was really grateful that it didn't get that bad this winter,"The winter was mild, and I was grateful for that. ",2
and up here we're not really well some people are i guess up here i mean they'll eat fire but i'm just not i'm not i don't mind the spices i love garlic and all the rest of that but,My family doesn't like spicy things.,0
uh if there's some uh problem i know there was one guy that we tested for preemployment for drugs who absolutely swore up and down that it showed that he was using amphetamines and he went to a a separate drug testing firm and they showed it negative,There was a guy we tested for drugs and it came back positive; a second test had another result.,2
of course um-hum nothing of course,"Everything, it goes without saying.",1
yeah right after you get out,After you get out you can have a piece of chocolate cake.,0
well that's what i meant yeah they get by Chicago hey can get by Atlanta,"If they beat Chicago, they can beat Atlanta.",2
um i don't know whether there will be an increased amount of of surrogacy that we see i just don't know,I know that this will bring an increase in surrogacy.,1
but uh i i don't know i'm i've been Republican for as long as i can remember and the Democrats are just so disorganized and they have been,I have no desire to be a Democrat I am happy to be a Republican. ,0
of course at the at the time i worked third shift to be with my kids during the day,I worked during the day and put my kids in day care.,1
cool yeah works for me,"No, it doesn't work.",1
and that they wanted in so they're going to put it in the video and that way you can watch it at your leisure,They will put it at the end of the video.,0
because my husband used to work out three days a week with uh at the Texas Instruments gym,my husband went to the gym 3 days a week,2
excuse me if uh it comes the end of the month and i don't have any money uh  we don't buy any more milk,Sometimes we run out of groceries because there is no more money for more. ,0
hey we're paying basketball people you know millions of dollars a year for for what you know,"I think that their salary should be capped, and the rest go to youth programs.",0
well as a matter of fact i just got rid of a car  because of the requirement to do some major repairs, I have never gotten rid of a car.,1
i see have you seen the movie Flatliners it's out on video now,I have a rental video of Flatliners that I still have to watch.,0
okay fantastic one one thing that pops into my mind real quick is uh about the uh funding of the the school system right now evidently uh that's that's a big problem,One thing I think about is funding of the school system.,2
which really surprises me it is scary yeah,It's unsurprising and I welcome it.,1
they're now criminals,now they are criminals,2
no and then you know we've got some guys here they're you know four and five handicappers and they don't like to play with me because i'm too slow for them so,There are some guys here who don't like playing with me.,2
i i will and which will probably be the uh Monday as a matter of fact,No I won't.,1
it's a perfect day for it yeah i i love spring i just love it,It's a perfect spring day.,2
i mean we planted them but the first year you know after we'd had a crop,We planted them the first year because we didn't know what else to do.,0
yeah the family structure in general is being really restructured from one income to two incomes which means from one parent to two part-time parents if you're lucky  um,Family structure doesn't need to change after both parents need to work.,1
oh well such is life,That's life.,2
uh-huh um well um i'm a  i'm a counselor a therapist by trade so most of my books are um i guess what you'd call self-improvement type of books,"Since I'm a therapist, most of my books are about self-improvement.",2
it's getting pretty you know it's kind of like a Dallas type thing you know but it's more of it it takes place in LA and it's this law office and all the cases they take and the and the uh interoffice uh,It takes place in LA because there are more clients there.,0
and then let them appeal yeah then you'd get yeah because some of it some of it's it's it's just down right,"Yes, you should allow them to appeal.",2
yeah i'm kind of thinking that's maybe our generation was uh so in tuned to music of that time that we identify goodness or badness with uh things now with the music that's behinds them,We identify things by the music accompanying them. ,2
they have to hang around a little later to get there third shift work in but uh it's it's nice to have flex time especially being able to take off in the middle of the day and uh not hurt your pay if you come back and finish your eight hours that's that's a real benefit what have you found that you like in a big organization,"It is nice to be able to work whenever, as long as it's eight hours.",2
you know i know that it's really funny my parents are forced to do it and they,"nobody I know actually needs to do it, so I wouldn't know",1
is it that low you think uh,In your opinion it is just right.,1
commercial solicitations solicitations primarily,It's primarily commercial solicitations.,2
and they'll tell you they've written something down and you,They tell you what they have written.,0
and you want to use one of your good sauce pans that dissipate the heat because it it ends up burning i mean no matter how careful you are you still might get a film on the bottom of the pot i don't let that worry me and i get the milk lukewarm and then i pour about a half a cup of cornstarch in it and i have this thing it's called the slender blender,Use one of your good sauce pans that can dissipate the heat the best.,2
okay yes yes i know because i know when my mother was a you know going into the work force there wasn't very many opportunities for her i guess she's in her late forties you were expected to stay home and take care of the kids and i've never faced that at all,In the 1940s women were expected to stay home and take care of the house and children.,0
and that it's a nice day when it's twenty five degrees outside,Twenty five degrees is a nice temperature.,2
but um you know if i don't know that i would go back as often if it wasn't for the idea that i have fun there,"It's mostly nostalgia that makes me think I have fun there, otherwise I wouldn't go as often.",0
thank you it's nice to have someone understand that,I appreciate that there is someone who gets it as well.,2
and that's got uh a hundred and sixteen thousand miles on it and that runs perfectly well too,That car has under a hundred thousand miles and has a lot of problems.,1
uh actually really really,Indeed certainly certainly,2
trading their lives for cigarettes,they're trading their lives for cigarettes because they're uninformed.,0
well that's good so is your grandmother um impaired is she of Alzheimer's or something like that,"Is your grandmother impaired with Alzheimer's, my grandma suffers in the same way.",0
i think maybe that we could do better with the budget if we didn't buy so much stuff overseas,The budget would be better if we bought local.,2
an interesting uh point about sentencing by the judge alone doing away with a jury i don't know if i'd be willing to accept the um abuses that would come along with that and that the it would be relatively easy to get some bad decisions or to even get to the judge from a standpoint of bribery but,Interesting point about sentencing by the judge I don't know if i'd accept the abuses that would come along with that unless some changes were made.,0
so i found that when i had a uh wooded lot that i needed to put a lot of lime out,I had to apply some lime on the wooded lot I had.,2
yeah yeah a lot of their their civil problems where they've got their uh Baltic states rising against the the uh the leadership in in the Russian state,Baltic states are now fighting for freedom against the Russian state.,2
but uh seems like it's just dull and uninspiring here,Being around here has been beyond thrilling. ,1
i i find him such an embarrassment and uh i mean the the the idea of Collin Powell well he's so powerful or he's so popular now,He's so embarrassing and Collin Powell is popular and powerful now.,2
and i was sore this morning when i got up but then tonight i got into a a it's sort of like an aerobics class,I will suffer at my exercise class tonight with these aches. ,0
well Brinkley was sort of trying to be in the mold,Brinkley was attempting to be something.,2
and and and when they're available like that people who normally wouldn't do things like that but momentarily fly off the trigger,When they're available the most unsuspecting people fly off the handle. ,2
